title,description,lat,lon,reported_by,reported_at,city,severity
Pothole #1208,Small crack,12.969058,77.65783,user208,2025-01-22T00:08:00,Bengaluru,3
Pothole #1209,Damaged patch,13.010195,77.537007,user209,2025-03-02T14:06:00,Bengaluru,1
Pothole #1210,Crater-like,12.970499,77.624805,user210,2025-05-28T19:38:00,Bengaluru,5
Pothole #1211,Small crack,12.866465,77.625883,user211,2025-03-14T17:53:00,Bengaluru,2
Pothole #1212,Deep hole,12.982223,77.510396,user212,2025-06-21T18:42:00,Bengaluru,5
Pothole #1213,Damaged patch,12.861484,77.660279,user213,2025-03-27T03:10:00,Bengaluru,5
Pothole #1214,Deep hole,12.978461,77.5625,user214,2025-09-27T08:50:00,Bengaluru,3
Pothole #1215,Crater-like,12.988968,77.65463,user215,2025-02-21T16:42:00,Bengaluru,3
Pothole #1216,Deep hole,13.010964,77.618659,user216,2025-03-25T15:16:00,Bengaluru,1
Pothole #1217,Needs repair,12.95808,77.6812,user217,2025-02-15T19:12:00,Bengaluru,4
Pothole #1218,Deep hole,13.011239,77.633463,user218,2025-06-23T04:35:00,Bengaluru,5
Pothole #1219,Causes skidding,12.891574,77.514603,user219,2025-07-06T05:12:00,Bengaluru,4
Pothole #1220,Deep hole,13.009188,77.659487,user220,2025-04-28T12:34:00,Bengaluru,3
Pothole #1221,Deep hole,12.895901,77.685076,user221,2025-08-22T15:51:00,Bengaluru,5
Pothole #1222,Crater-like,13.018725,77.595711,user222,2025-04-18T09:42:00,Bengaluru,3
Pothole #1223,Crater-like,13.039585,77.628566,user223,2025-06-27T16:28:00,Bengaluru,5
Pothole #1224,Deep hole,12.919412,77.583634,user224,2025-03-13T15:45:00,Bengaluru,3
Pothole #1225,Causes skidding,12.935149,77.529371,user225,2025-06-26T14:26:00,Bengaluru,4
Pothole #1226,Crater-like,12.91733,77.555293,user226,2025-05-06T20:37:00,Bengaluru,3
Pothole #1227,Small crack,12.994621,77.640231,user227,2025-01-23T11:39:00,Bengaluru,1
Pothole #1228,Causes skidding,12.995627,77.653192,user228,2025-07-23T07:02:00,Bengaluru,4
Pothole #1229,Damaged patch,13.037871,77.60519,user229,2025-01-15T17:28:00,Bengaluru,3
Pothole #1230,Small crack,12.982106,77.690861,user230,2025-10-05T07:38:00,Bengaluru,4
Pothole #1231,Deep hole,12.900395,77.593939,user231,2025-06-15T20:53:00,Bengaluru,3
Pothole #1232,Crater-like,12.976629,77.570602,user232,2025-04-22T15:34:00,Bengaluru,1
Pothole #1233,Causes skidding,12.85287,77.513673,user233,2025-09-28T10:43:00,Bengaluru,3
Pothole #1234,Causes skidding,12.859168,77.54398,user234,2025-01-20T20:58:00,Bengaluru,1
Pothole #1235,Crater-like,13.035754,77.74084,user235,2025-05-26T17:38:00,Bengaluru,2
Pothole #1236,Small crack,12.894445,77.682523,user236,2025-10-09T08:10:00,Bengaluru,1
Pothole #1237,Deep hole,12.939454,77.647062,user237,2025-03-03T14:54:00,Bengaluru,2
Pothole #1238,Damaged patch,12.877764,77.590964,user238,2025-01-24T16:37:00,Bengaluru,1
Pothole #1239,Crater-like,12.865149,77.643269,user239,2025-09-03T19:03:00,Bengaluru,5
Pothole #1240,Causes skidding,12.999137,77.577302,user240,2025-09-11T22:27:00,Bengaluru,4
Pothole #1241,Causes skidding,13.030934,77.670499,user241,2025-02-23T23:13:00,Bengaluru,3
Pothole #1242,Deep hole,12.941939,77.602434,user242,2025-10-19T09:04:00,Bengaluru,3
Pothole #1243,Deep hole,12.963308,77.730631,user243,2025-08-28T03:05:00,Bengaluru,4
Pothole #1244,Causes skidding,12.96775,77.710462,user244,2025-11-24T15:04:00,Bengaluru,3
Pothole #1245,Needs repair,13.042588,77.67021,user245,2025-04-14T13:39:00,Bengaluru,5
Pothole #1246,Deep hole,12.89721,77.596659,user246,2025-08-27T19:39:00,Bengaluru,3
Pothole #1247,Crater-like,12.991096,77.628284,user247,2025-08-18T20:47:00,Bengaluru,2
Pothole #1248,Damaged patch,13.005635,77.673789,user248,2025-07-18T16:21:00,Bengaluru,2
Pothole #1249,Needs repair,12.973959,77.532943,user249,2025-06-14T05:55:00,Bengaluru,1
Pothole #1250,Needs repair,13.006492,77.512447,user250,2025-08-05T08:59:00,Bengaluru,3
Pothole #1251,Causes skidding,12.850114,77.558806,user251,2025-11-14T06:14:00,Bengaluru,3
Pothole #1252,Causes skidding,12.855543,77.633119,user252,2025-03-11T14:16:00,Bengaluru,4
Pothole #1253,Crater-like,12.941575,77.563291,user253,2025-06-21T20:05:00,Bengaluru,3
Pothole #1254,Needs repair,13.017034,77.55744,user254,2025-06-05T00:02:00,Bengaluru,3
Pothole #1255,Deep hole,12.877995,77.660316,user255,2025-10-26T11:21:00,Bengaluru,4
Pothole #1256,Deep hole,13.018324,77.54723,user256,2025-07-10T10:01:00,Bengaluru,5
Pothole #1257,Small crack,12.912898,77.583417,user257,2025-03-12T04:30:00,Bengaluru,3
Pothole #1258,Needs repair,13.041423,77.67157,user258,2025-07-11T09:10:00,Bengaluru,2
Pothole #1259,Damaged patch,12.953041,77.61619,user259,2025-08-14T04:10:00,Bengaluru,3
Pothole #1260,Small crack,12.859662,77.532156,user260,2025-10-18T23:59:00,Bengaluru,4
Pothole #1261,Damaged patch,12.855684,77.658961,user261,2025-10-05T04:53:00,Bengaluru,2
Pothole #1262,Deep hole,12.894438,77.652387,user262,2025-10-11T13:33:00,Bengaluru,5
Pothole #1263,Causes skidding,12.976212,77.744632,user263,2025-07-24T04:37:00,Bengaluru,5
Pothole #1264,Deep hole,12.889392,77.710207,user264,2025-06-26T11:33:00,Bengaluru,4
Pothole #1265,Needs repair,12.922799,77.691527,user265,2025-06-10T11:41:00,Bengaluru,1
Pothole #1266,Crater-like,12.98852,77.528015,user266,2025-02-08T23:50:00,Bengaluru,4
Pothole #1267,Crater-like,13.021272,77.654185,user267,2025-01-11T20:45:00,Bengaluru,4
Pothole #1268,Crater-like,12.931238,77.602395,user268,2025-08-17T18:46:00,Bengaluru,4
Pothole #1269,Crater-like,13.02565,77.507439,user269,2025-10-20T00:53:00,Bengaluru,1
Pothole #1270,Small crack,12.961956,77.572441,user270,2025-05-17T18:35:00,Bengaluru,3
Pothole #1271,Deep hole,12.904499,77.636515,user271,2025-03-18T10:26:00,Bengaluru,5
Pothole #1272,Causes skidding,13.024224,77.553149,user272,2025-04-05T00:42:00,Bengaluru,2
Pothole #1273,Crater-like,13.030273,77.734635,user273,2025-01-19T14:21:00,Bengaluru,1
Pothole #1274,Deep hole,12.926121,77.677445,user274,2025-10-06T02:12:00,Bengaluru,5
Pothole #1275,Needs repair,12.991611,77.56447,user275,2025-11-10T09:27:00,Bengaluru,2
Pothole #1276,Damaged patch,12.877662,77.507244,user276,2025-05-12T15:31:00,Bengaluru,1
Pothole #1277,Crater-like,13.001774,77.541551,user277,2025-11-24T03:15:00,Bengaluru,2
Pothole #1278,Crater-like,12.984769,77.677229,user278,2025-06-28T04:48:00,Bengaluru,5
Pothole #1279,Deep hole,12.939017,77.541097,user279,2025-05-05T21:38:00,Bengaluru,5
Pothole #1280,Small crack,12.962611,77.568751,user280,2025-09-17T10:15:00,Bengaluru,1
Pothole #1281,Crater-like,13.009995,77.623125,user281,2025-07-18T09:24:00,Bengaluru,2
Pothole #1282,Deep hole,12.980081,77.686078,user282,2025-10-05T20:46:00,Bengaluru,2
Pothole #1283,Damaged patch,12.979875,77.70008,user283,2025-07-25T04:09:00,Bengaluru,3
Pothole #1284,Crater-like,12.880148,77.706764,user284,2025-02-18T21:00:00,Bengaluru,3
Pothole #1285,Deep hole,12.857675,77.680451,user285,2025-11-16T12:42:00,Bengaluru,4
Pothole #1286,Deep hole,13.040342,77.721089,user286,2025-06-01T04:36:00,Bengaluru,4
Pothole #1287,Needs repair,12.855095,77.699145,user287,2025-08-10T01:44:00,Bengaluru,2
Pothole #1288,Crater-like,12.910197,77.532968,user288,2025-08-13T20:29:00,Bengaluru,5
Pothole #1289,Deep hole,12.886875,77.564517,user289,2025-06-07T04:28:00,Bengaluru,3
Pothole #1290,Small crack,13.036556,77.511231,user290,2025-02-26T02:23:00,Bengaluru,4
Pothole #1291,Deep hole,12.969861,77.578352,user291,2025-02-04T12:28:00,Bengaluru,4
Pothole #1292,Needs repair,12.863552,77.691874,user292,2025-03-24T05:42:00,Bengaluru,2
Pothole #1293,Deep hole,12.91758,77.541954,user293,2025-06-18T04:45:00,Bengaluru,3
Pothole #1294,Damaged patch,12.924887,77.519127,user294,2025-05-25T14:22:00,Bengaluru,3
Pothole #1295,Damaged patch,12.878454,77.624288,user295,2025-06-15T05:39:00,Bengaluru,2
Pothole #1296,Causes skidding,12.892562,77.662929,user296,2025-07-18T07:18:00,Bengaluru,5
Pothole #1297,Crater-like,12.891925,77.630959,user297,2025-11-07T17:52:00,Bengaluru,3
Pothole #1298,Needs repair,12.996966,77.738389,user298,2025-02-24T18:49:00,Bengaluru,3
Pothole #1299,Deep hole,13.04244,77.71176,user299,2025-09-04T23:40:00,Bengaluru,5
Pothole #1300,Causes skidding,12.954198,77.660091,user300,2025-10-01T07:59:00,Bengaluru,4
Pothole #1301,Needs repair,12.893434,77.633481,user301,2025-07-13T01:10:00,Bengaluru,5
Pothole #1302,Needs repair,12.986128,77.532279,user302,2025-04-09T02:02:00,Bengaluru,4
Pothole #1303,Crater-like,12.917381,77.664042,user303,2025-01-05T07:35:00,Bengaluru,4
Pothole #1304,Crater-like,12.938823,77.617098,user304,2025-11-06T09:39:00,Bengaluru,3
Pothole #1305,Damaged patch,13.039633,77.555523,user305,2025-05-03T11:32:00,Bengaluru,5
Pothole #1306,Small crack,12.967421,77.595516,user306,2025-02-10T20:33:00,Bengaluru,1
Pothole #1307,Deep hole,12.925212,77.552683,user307,2025-08-25T05:09:00,Bengaluru,2
Pothole #1308,Needs repair,13.016559,77.615048,user308,2025-02-13T09:07:00,Bengaluru,5
Pothole #1309,Causes skidding,12.881171,77.620606,user309,2025-11-18T16:10:00,Bengaluru,2
Pothole #1310,Needs repair,12.968301,77.528659,user310,2025-03-07T18:35:00,Bengaluru,2
Pothole #1311,Crater-like,12.955144,77.563753,user311,2025-04-25T02:28:00,Bengaluru,1
Pothole #1312,Needs repair,13.004381,77.635097,user312,2025-06-04T07:45:00,Bengaluru,3
Pothole #1313,Damaged patch,12.852069,77.643764,user313,2025-03-24T09:32:00,Bengaluru,5
Pothole #1314,Crater-like,12.881302,77.639476,user314,2025-06-27T16:42:00,Bengaluru,4
Pothole #1315,Small crack,12.887107,77.544623,user315,2025-09-07T11:42:00,Bengaluru,2
Pothole #1316,Needs repair,12.907322,77.6989,user316,2025-05-01T08:34:00,Bengaluru,5
Pothole #1317,Deep hole,12.859688,77.538191,user317,2025-09-25T01:56:00,Bengaluru,5
Pothole #1318,Needs repair,12.880548,77.694309,user318,2025-11-25T08:06:00,Bengaluru,5
Pothole #1319,Damaged patch,13.017356,77.648427,user319,2025-01-18T04:11:00,Bengaluru,1
Pothole #1320,Causes skidding,12.927817,77.727306,user320,2025-07-10T12:57:00,Bengaluru,1
Pothole #1321,Causes skidding,12.985392,77.718028,user321,2025-11-21T00:02:00,Bengaluru,3
Pothole #1322,Needs repair,13.047332,77.618806,user322,2025-08-27T00:34:00,Bengaluru,3
Pothole #1323,Causes skidding,12.985495,77.55555,user323,2025-01-26T22:29:00,Bengaluru,4
Pothole #1324,Crater-like,12.87368,77.522951,user324,2025-03-17T06:15:00,Bengaluru,4
Pothole #1325,Crater-like,12.996301,77.537025,user325,2025-04-09T05:33:00,Bengaluru,3
Pothole #1326,Small crack,13.033378,77.71229,user326,2025-11-17T23:33:00,Bengaluru,5
Pothole #1327,Needs repair,12.964052,77.647908,user327,2025-04-01T00:45:00,Bengaluru,2
Pothole #1328,Small crack,12.983952,77.608717,user328,2025-06-07T21:26:00,Bengaluru,1
Pothole #1329,Damaged patch,12.966873,77.521983,user329,2025-01-06T02:01:00,Bengaluru,1
Pothole #1330,Deep hole,12.883983,77.64414,user330,2025-09-15T10:38:00,Bengaluru,3
Pothole #1331,Needs repair,13.042508,77.658911,user331,2025-02-28T22:21:00,Bengaluru,1
Pothole #1332,Crater-like,12.891814,77.567211,user332,2025-08-07T15:25:00,Bengaluru,1
Pothole #1333,Damaged patch,12.905443,77.647515,user333,2025-10-09T21:48:00,Bengaluru,5
Pothole #1334,Causes skidding,12.976553,77.685891,user334,2025-07-23T09:27:00,Bengaluru,4
Pothole #1335,Needs repair,12.988812,77.629609,user335,2025-06-10T18:39:00,Bengaluru,1
Pothole #1336,Causes skidding,13.031237,77.637257,user336,2025-04-06T06:24:00,Bengaluru,3
Pothole #1337,Causes skidding,12.886826,77.547972,user337,2025-06-24T04:42:00,Bengaluru,5
Pothole #1338,Needs repair,12.870006,77.738405,user338,2025-04-02T11:18:00,Bengaluru,3
Pothole #1339,Small crack,12.904631,77.736658,user339,2025-06-26T00:36:00,Bengaluru,4
Pothole #1340,Damaged patch,13.012632,77.623811,user340,2025-11-05T21:39:00,Bengaluru,5
Pothole #1341,Needs repair,13.004289,77.636449,user341,2025-03-24T21:40:00,Bengaluru,4
Pothole #1342,Needs repair,12.957982,77.734586,user342,2025-08-10T14:21:00,Bengaluru,3
Pothole #1343,Causes skidding,12.968871,77.666657,user343,2025-03-23T01:05:00,Bengaluru,4
Pothole #1344,Damaged patch,12.97667,77.546413,user344,2025-11-11T07:03:00,Bengaluru,4
Pothole #1345,Needs repair,12.943778,77.721234,user345,2025-09-21T12:32:00,Bengaluru,2
Pothole #1346,Small crack,13.005007,77.519548,user346,2025-08-17T11:51:00,Bengaluru,2
Pothole #1347,Crater-like,12.893461,77.585161,user347,2025-10-13T08:51:00,Bengaluru,1
Pothole #1348,Causes skidding,12.936464,77.626014,user348,2025-03-25T10:59:00,Bengaluru,3
Pothole #1349,Needs repair,12.919819,77.645093,user349,2025-03-23T21:49:00,Bengaluru,5
Pothole #1350,Causes skidding,12.8553,77.538834,user350,2025-03-25T09:03:00,Bengaluru,5
Pothole #1351,Crater-like,12.965088,77.635394,user351,2025-11-06T22:02:00,Bengaluru,4
Pothole #1352,Small crack,12.959342,77.502447,user352,2025-01-19T22:58:00,Bengaluru,2
Pothole #1353,Needs repair,12.918751,77.692673,user353,2025-11-03T17:34:00,Bengaluru,4
Pothole #1354,Small crack,12.936269,77.504056,user354,2025-03-18T15:28:00,Bengaluru,2
Pothole #1355,Needs repair,12.976404,77.742334,user355,2025-02-03T05:02:00,Bengaluru,5
Pothole #1356,Damaged patch,12.908902,77.656701,user356,2025-06-23T18:06:00,Bengaluru,4
Pothole #1357,Causes skidding,12.998754,77.690097,user357,2025-08-12T15:42:00,Bengaluru,4
Pothole #1358,Crater-like,13.020963,77.561188,user358,2025-03-26T20:23:00,Bengaluru,3
Pothole #1359,Deep hole,12.910433,77.553589,user359,2025-11-06T14:23:00,Bengaluru,4
Pothole #1360,Small crack,13.03989,77.723667,user360,2025-09-16T09:39:00,Bengaluru,3
Pothole #1361,Damaged patch,13.018387,77.507859,user361,2025-06-09T11:05:00,Bengaluru,5
Pothole #1362,Damaged patch,13.009952,77.521335,user362,2025-07-05T10:19:00,Bengaluru,2
Pothole #1363,Deep hole,12.999833,77.689253,user363,2025-10-05T19:35:00,Bengaluru,5
Pothole #1364,Crater-like,12.94527,77.555282,user364,2025-11-09T02:16:00,Bengaluru,4
Pothole #1365,Crater-like,12.949036,77.537004,user365,2025-01-23T04:57:00,Bengaluru,5
Pothole #1366,Causes skidding,13.043391,77.682649,user366,2025-09-10T14:55:00,Bengaluru,1
Pothole #1367,Deep hole,12.933457,77.709536,user367,2025-03-06T13:20:00,Bengaluru,1
Pothole #1368,Causes skidding,12.851077,77.569449,user368,2025-05-27T09:43:00,Bengaluru,1
Pothole #1369,Causes skidding,12.996968,77.702251,user369,2025-06-12T18:53:00,Bengaluru,5
Pothole #1370,Needs repair,13.000914,77.594394,user370,2025-01-28T18:19:00,Bengaluru,1
Pothole #1371,Crater-like,12.985685,77.630246,user371,2025-04-22T10:32:00,Bengaluru,5
Pothole #1372,Crater-like,12.959009,77.709929,user372,2025-06-20T23:20:00,Bengaluru,5
Pothole #1373,Damaged patch,12.898634,77.631254,user373,2025-01-17T14:02:00,Bengaluru,2
Pothole #1374,Causes skidding,12.956019,77.553354,user374,2025-03-19T00:48:00,Bengaluru,3
Pothole #1375,Damaged patch,12.955664,77.608997,user375,2025-02-28T10:48:00,Bengaluru,4
Pothole #1376,Needs repair,12.909795,77.631322,user376,2025-04-09T03:57:00,Bengaluru,2
Pothole #1377,Small crack,13.043995,77.717467,user377,2025-05-22T17:46:00,Bengaluru,1
Pothole #1378,Small crack,13.034655,77.53411,user378,2025-08-18T11:29:00,Bengaluru,4
Pothole #1379,Causes skidding,12.923848,77.650923,user379,2025-09-21T06:16:00,Bengaluru,1
Pothole #1380,Needs repair,12.960115,77.608047,user380,2025-05-15T06:08:00,Bengaluru,5
Pothole #1381,Crater-like,12.904731,77.64105,user381,2025-10-13T12:14:00,Bengaluru,5
Pothole #1382,Small crack,13.031133,77.557996,user382,2025-10-25T00:11:00,Bengaluru,5
Pothole #1383,Deep hole,13.023478,77.617967,user383,2025-11-11T05:27:00,Bengaluru,2
Pothole #1384,Deep hole,12.924143,77.618451,user384,2025-03-16T12:25:00,Bengaluru,4
Pothole #1385,Small crack,12.950286,77.659465,user385,2025-11-11T08:40:00,Bengaluru,5
Pothole #1386,Damaged patch,12.949863,77.623703,user386,2025-06-12T02:51:00,Bengaluru,5
Pothole #1387,Damaged patch,12.962901,77.669658,user387,2025-02-27T00:43:00,Bengaluru,5
Pothole #1388,Deep hole,12.931446,77.635231,user388,2025-01-12T18:32:00,Bengaluru,4
Pothole #1389,Needs repair,13.03118,77.74517,user389,2025-09-25T21:17:00,Bengaluru,2
Pothole #1390,Small crack,12.972871,77.538875,user390,2025-05-10T02:02:00,Bengaluru,1
Pothole #1391,Small crack,12.906533,77.510925,user391,2025-11-11T04:20:00,Bengaluru,5
Pothole #1392,Small crack,12.909598,77.749817,user392,2025-01-14T03:48:00,Bengaluru,3
Pothole #1393,Crater-like,12.859273,77.600632,user393,2025-01-18T02:05:00,Bengaluru,3
Pothole #1394,Small crack,13.038383,77.514748,user394,2025-09-05T03:18:00,Bengaluru,4
Pothole #1395,Causes skidding,12.945007,77.687518,user395,2025-10-04T13:17:00,Bengaluru,5
Pothole #1396,Crater-like,12.943219,77.612887,user396,2025-04-19T02:21:00,Bengaluru,3
Pothole #1397,Causes skidding,12.883734,77.628615,user397,2025-05-27T23:38:00,Bengaluru,1
Pothole #1398,Needs repair,12.985269,77.607608,user398,2025-07-05T11:11:00,Bengaluru,4
Pothole #1399,Causes skidding,12.991499,77.660408,user399,2025-01-27T07:34:00,Bengaluru,1
Pothole #1400,Small crack,13.036087,77.630422,user400,2025-02-09T18:14:00,Bengaluru,3
Pothole #1401,Damaged patch,12.961486,77.746398,user401,2025-05-24T19:35:00,Bengaluru,2
Pothole #1402,Small crack,12.883278,77.589882,user402,2025-09-26T16:56:00,Bengaluru,2
Pothole #1403,Needs repair,12.930314,77.655052,user403,2025-08-15T23:29:00,Bengaluru,4
Pothole #1404,Causes skidding,13.01293,77.695507,user404,2025-09-17T22:21:00,Bengaluru,5
Pothole #1405,Needs repair,12.924312,77.685188,user405,2025-06-02T02:43:00,Bengaluru,2
Pothole #1406,Needs repair,13.023652,77.595213,user406,2025-06-20T03:51:00,Bengaluru,1
Pothole #1407,Causes skidding,12.9337,77.558379,user407,2025-04-20T06:30:00,Bengaluru,2
Pothole #1408,Needs repair,13.022126,77.684876,user408,2025-10-09T13:43:00,Bengaluru,5
Pothole #1409,Crater-like,12.912644,77.666135,user409,2025-04-22T05:01:00,Bengaluru,2
Pothole #1410,Causes skidding,12.962751,77.721978,user410,2025-07-03T04:52:00,Bengaluru,5
Pothole #1411,Damaged patch,12.990372,77.525284,user411,2025-05-02T13:36:00,Bengaluru,3
Pothole #1412,Needs repair,12.974808,77.711774,user412,2025-02-01T21:07:00,Bengaluru,2
Pothole #1413,Crater-like,12.965129,77.712746,user413,2025-05-18T04:23:00,Bengaluru,1
Pothole #1414,Small crack,13.001148,77.696044,user414,2025-05-14T18:56:00,Bengaluru,2
Pothole #1415,Deep hole,13.04149,77.549274,user415,2025-04-15T10:30:00,Bengaluru,1
Pothole #1416,Damaged patch,12.924005,77.589509,user416,2025-06-22T05:40:00,Bengaluru,1
Pothole #1417,Damaged patch,13.038529,77.593603,user417,2025-01-01T15:33:00,Bengaluru,5
Pothole #1418,Damaged patch,12.905646,77.604991,user418,2025-03-09T14:45:00,Bengaluru,4
Pothole #1419,Crater-like,13.038072,77.57086,user419,2025-02-23T06:38:00,Bengaluru,3
Pothole #1420,Small crack,12.988726,77.535302,user420,2025-02-08T10:44:00,Bengaluru,1
Pothole #1421,Small crack,13.039843,77.501969,user421,2025-09-19T12:41:00,Bengaluru,2
Pothole #1422,Damaged patch,12.920759,77.541284,user422,2025-08-09T18:43:00,Bengaluru,5
Pothole #1423,Crater-like,12.902699,77.578434,user423,2025-10-22T06:48:00,Bengaluru,1
Pothole #1424,Causes skidding,13.003681,77.537299,user424,2025-01-11T03:42:00,Bengaluru,3
Pothole #1425,Deep hole,13.018398,77.516657,user425,2025-02-08T12:48:00,Bengaluru,3
Pothole #1426,Damaged patch,13.008084,77.633298,user426,2025-10-17T16:34:00,Bengaluru,5
Pothole #1427,Small crack,13.027465,77.505838,user427,2025-10-10T03:39:00,Bengaluru,1
Pothole #1428,Small crack,13.034468,77.52273,user428,2025-10-05T23:07:00,Bengaluru,3
Pothole #1429,Crater-like,12.890606,77.723804,user429,2025-09-12T17:51:00,Bengaluru,3
Pothole #1430,Causes skidding,12.92612,77.622377,user430,2025-02-20T06:09:00,Bengaluru,5
Pothole #1431,Crater-like,12.874406,77.670084,user431,2025-03-23T18:10:00,Bengaluru,3
Pothole #1432,Damaged patch,13.003929,77.517819,user432,2025-07-19T20:20:00,Bengaluru,3
Pothole #1433,Damaged patch,12.996994,77.665142,user433,2025-03-28T16:04:00,Bengaluru,2
Pothole #1434,Deep hole,12.96436,77.676098,user434,2025-02-14T00:46:00,Bengaluru,3
Pothole #1435,Crater-like,12.965165,77.678192,user435,2025-01-19T12:08:00,Bengaluru,3
Pothole #1436,Crater-like,12.879389,77.745578,user436,2025-06-17T09:48:00,Bengaluru,4
Pothole #1437,Crater-like,13.007376,77.554668,user437,2025-05-18T13:59:00,Bengaluru,5
Pothole #1438,Damaged patch,13.022389,77.592352,user438,2025-09-23T08:08:00,Bengaluru,3
Pothole #1439,Damaged patch,12.98666,77.686772,user439,2025-01-07T23:21:00,Bengaluru,5
Pothole #1440,Causes skidding,12.947892,77.614001,user440,2025-07-08T22:56:00,Bengaluru,5
Pothole #1441,Causes skidding,12.90643,77.73346,user441,2025-07-17T11:11:00,Bengaluru,4
Pothole #1442,Needs repair,13.02512,77.53992,user442,2025-02-18T11:36:00,Bengaluru,4
Pothole #1443,Deep hole,12.894471,77.680364,user443,2025-08-15T15:52:00,Bengaluru,4
Pothole #1444,Small crack,12.959322,77.586621,user444,2025-03-20T04:57:00,Bengaluru,3
